namelist_title,namelist_author,namelist_id,an_assault_army,an_clone_army,an_defense_army,an_gene_warrior_army,an_industrial_army,an_machine_assault_1,an_machine_assault_2,an_machine_assault_3,an_machine_defense,an_occupation_army,an_postatomic_army,an_primitive_army,an_psionic_army,an_robotic_army,an_robotic_defense_army,an_robotic_occupation_army,an_slave_army,an_undead_army,an_xenomorph_army,cn_first_names_female,cn_first_names_male,cn_regnal_first_names_female,cn_regnal_first_names_male,cn_regnal_second_names,cn_second_names,fn_fleet_names,fn_random_names,pn_generic_planets,pn_arid_planets,pn_desert_planets,pn_alpine_planets,pn_continental_planets,pn_savannah_planets,pn_ocean_planets,pn_arctic_planets,pn_tundra_planets,pn_tropical_planets,pn_gaia_planets,sn_generic,sn_corvette,sn_destroyer,sn_frigate,sn_cruiser,sn_battle_cruiser,sn_striker_cruiser,sn_battleship,sn_carrier,sn_dreadnought,sn_titan,sn_flagship,sn_juggernaut,sn_colossus,sn_colonizer,sn_sponsored_colonizer,sn_constructor,sn_exploration_ship,sn_science,sn_transport,sn_headquarters,sn_military_station_large,sn_military_station_medium,sn_military_station_small,sn_ion_cannon,sn_xl_cannon
,,,,,,,,,,,,,,,,,,,,,,Uzuri,Useni,,,,Umeh,,,,,,,,,,,,,,Meru,Breath of Agurzil,Breath of Agurzil,Breath of Agurzil,Light of Oya,Light of Oya,Light of Oya,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,Viwe,Vilakazi,,,,Vuma,,,,,,,,,,,,,,Mikeno,Breath of Aje,Breath of Aje,Breath of Aje,Breath of Oya,Breath of Oya,Breath of Oya,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,Wairimu,Wayua,,,,Wachira,,,,,,,,,,,,,,Mossi,Breath of Alekwu,Breath of Alekwu,Breath of Alekwu,Umkhonto of Oya,Umkhonto of Oya,Umkhonto of Oya,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,Xola,Xolile,,,,Xakana,,,,,,,,,,,,,,Mozambique,Breath of Ayangalu,Breath of Ayangalu,Breath of Ayangalu,Enkutatash of Oya,Enkutatash of Oya,Enkutatash of Oya,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,Yedidah,Yaqub,,,,Yobo,,,,,,,,,,,,,,Muhavura,Breath of Boryet,Breath of Boryet,Breath of Boryet,Might of Amadioha,Might of Amadioha,Might of Amadioha,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,Zinhle,Zwelakhe,,,,Zondi,,,,,,,,,,,,,,Mweru,Breath of Chamalongo,Breath of Chamalongo,Breath of Chamalongo,Sword of Amadioha,Sword of Amadioha,Sword of Amadioha,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,Aminata,Akachi,,,,Adetokunbo,,,,,,,,,,,,,,Namibia,Breath of Ekwensu,Breath of Ekwensu,Breath of Ekwensu,Light of Amadioha,Light of Amadioha,Light of Amadioha,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,Bongiwe,Bhekumuzi,,,,Biyela,,,,,,,,,,,,,,Ndebele,Breath of Engai Narok,Breath of Engai Narok,Breath of Engai Narok,Breath of Amadioha,Breath of Amadioha,Breath of Amadioha,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,Chiedza,Chidubem,,,,Chiwenga,,,,,,,,,,,,,,Niger,Breath of Enkai,Breath of Enkai,Breath of Enkai,Umkhonto of Amadioha,Umkhonto of Amadioha,Umkhonto of Amadioha,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,Dzidzai,Dingane,,,,Dalindyebo,,,,,,,,,,,,,,Nigeria,Breath of Eshu,Breath of Eshu,Breath of Eshu,Enkutatash of Amadioha,Enkutatash of Amadioha,Enkutatash of Amadioha,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,Efuru,Eze,,,,Ekwueme,,,,,,,,,,,,,,Nile,Breath of Ilmoran,Breath of Ilmoran,Breath of Ilmoran,Might of Apedemak,Might of Apedemak,Might of Apedemak,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,Femi,Folami,,,,Fihlani,,,,,,,,,,,,,,Nyamuragira,Breath of Indlovukazi,Breath of Indlovukazi,Breath of Indlovukazi,Sword of Apedemak,Sword of Apedemak,Sword of Apedemak,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,Gcobisa,Givemore,,,,Gumbi,,,,,,,,,,,,,,Nyiragongo,Breath of Kalunga,Breath of Kalunga,Breath of Kalunga,Light of Apedemak,Light of Apedemak,Light of Apedemak,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,Hleziphi,Hesbon,,,,Hunda,,,,,,,,,,,,,,Ogooue,Breath of Kibuka,Breath of Kibuka,Breath of Kibuka,Breath of Apedemak,Breath of Apedemak,Breath of Apedemak,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,Isioma,Imran,,,,Ige,,,,,,,,,,,,,,Orange,Breath of Kokou,Breath of Kokou,Breath of Kokou,Umkhonto of Apedemak,Umkhonto of Apedemak,Umkhonto of Apedemak,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,Jaiyesimi,Jelani,,,,Jansen,,,,,,,,,,,,,,Oromo,Breath of Luket,Breath of Luket,Breath of Luket,Enkutatash of Apedemak,Enkutatash of Apedemak,Enkutatash of Apedemak,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,Keabetswe,Kgosi,,,,Kagiso,,,,,,,,,,,,,,Rufiji,Breath of Mpobe,Breath of Mpobe,Breath of Mpobe,Might of Ogun,Might of Ogun,Might of Ogun,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,Luleka,Leroy,,,,Leketi,,,,,,,,,,,,,,Rwanda,Breath of Nandi,Breath of Nandi,Breath of Nandi,Sword of Ogun,Sword of Ogun,Sword of Ogun,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,Mandisa,Mzwandile,,,,Mabuza,,,,,,,,,,,,,,Rwenzori,Breath of Nomkhubulwane,Breath of Nomkhubulwane,Breath of Nomkhubulwane,Light of Ogun,Light of Ogun,Light of Ogun,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,Nolwazi,Nkosinathi,,,,Njenga,,,,,,,,,,,,,,San,Breath of Oba,Breath of Oba,Breath of Oba,Breath of Ogun,Breath of Ogun,Breath of Ogun,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,Oluchi,Olumide,,,,Obi,,,,,,,,,,,,,,Senegal,Breath of Oba ,Breath of Oba ,Breath of Oba ,Umkhonto of Ogun,Umkhonto of Ogun,Umkhonto of Ogun,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,Phumzile,Paballo,,,,Pemba,,,,,,,,,,,,,,Senufo,Breath of Obatala,Breath of Obatala,Breath of Obatala,Enkutatash of Ogun,Enkutatash of Ogun,Enkutatash of Ogun,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,Qondile,Qinisela,,,,Qunta,,,,,,,,,,,,,,Seychelles,Breath of Oduduwa,Breath of Oduduwa,Breath of Oduduwa,Might of Maher,Might of Maher,Might of Maher,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,Rethabile,Ronewa,,,,Rabada,,,,,,,,,,,,,,Shona,Breath of Ogou Feray,Breath of Ogou Feray,Breath of Ogou Feray,Sword of Maher,Sword of Maher,Sword of Maher,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,Siphokazi,Sizwe,,,,Sefadi,,,,,,,,,,,,,,Sierra Leone,Breath of Ogum,Breath of Ogum,Breath of Ogum,Light of Maher,Light of Maher,Light of Maher,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,Thabile,Tapiwa,,,,Titus,,,,,,,,,,,,,,Sokoto,Breath of Olmurunya,Breath of Olmurunya,Breath of Olmurunya,Breath of Maher,Breath of Maher,Breath of Maher,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,Uchechi,Uthman,,,,Ubani,,,,,,,,,,,,,,Somalia,Breath of Olokun,Breath of Olokun,Breath of Olokun,Umkhonto of Maher,Umkhonto of Maher,Umkhonto of Maher,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,Vangile,Vongai,,,,Vumazonke,,,,,,,,,,,,,,Songai,Breath of Oltaraju,Breath of Oltaraju,Breath of Oltaraju,Enkutatash of Maher,Enkutatash of Maher,Enkutatash of Maher,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sotho,Breath of Orisha,Breath of Orisha,Breath of Orisha,Might of Tano,Might of Tano,Might of Tano,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sudan,Breath of Osanyin,Breath of Osanyin,Breath of Osanyin,Sword of Tano,Sword of Tano,Sword of Tano,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sukuma,Breath of Oshosi,Breath of Oshosi,Breath of Oshosi,Light of Tano,Light of Tano,Light of Tano,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Swazi,Breath of Oshun,Breath of Oshun,Breath of Oshun,Breath of Tano,Breath of Tano,Breath of Tano,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tanzania,Breath of Sango,Breath of Sango,Breath of Sango,Umkhonto of Tano,Umkhonto of Tano,Umkhonto of Tano,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tiv,Breath of Ta Kora,Breath of Ta Kora,Breath of Ta Kora,Enkutatash of Tano,Enkutatash of Tano,Enkutatash of Tano,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Togo,Breath of Uthlanga,Breath of Uthlanga,Breath of Uthlanga,Might of Olodumare,Might of Olodumare,Might of Olodumare,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tswana,Breath of Xango,Breath of Xango,Breath of Xango,Sword of Olodumare,Sword of Olodumare,Sword of Olodumare,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tuareg,Breath of Yemoja,Breath of Yemoja,Breath of Yemoja,Light of Olodumare,Light of Olodumare,Light of Olodumare,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Turkana,Breath of Yewa,Breath of Yewa,Breath of Yewa,Breath of Olodumare,Breath of Olodumare,Breath of Olodumare,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Uganda,Chamalongo's Assegai,Chamalongo's Assegai,Chamalongo's Assegai,Umkhonto of Olodumare,Umkhonto of Olodumare,Umkhonto of Olodumare,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Wolof,Chamalongo's Ferocity,Chamalongo's Ferocity,Chamalongo's Ferocity,Enkutatash of Olodumare,Enkutatash of Olodumare,Enkutatash of Olodumare,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Xhosa,Chamalongo's Iklwa,Chamalongo's Iklwa,Chamalongo's Iklwa,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yoruba,Chamalongo's Iron,Chamalongo's Iron,Chamalongo's Iron,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Zambezi,Chamalongo's Lightning,Chamalongo's Lightning,Chamalongo's Lightning,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Zambia,Chamalongo's Olari,Chamalongo's Olari,Chamalongo's Olari,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Zimbabwe,Chamalongo's Roar,Chamalongo's Roar,Chamalongo's Roar,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Zulu,Chamalongo's Storm,Chamalongo's Storm,Chamalongo's Storm,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tanganyika,Chamalongo's Thunder,Chamalongo's Thunder,Chamalongo's Thunder,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rukwa,Chamalongo's Wind,Chamalongo's Wind,Chamalongo's Wind,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ekwensu's Assegai,Ekwensu's Assegai,Ekwensu's Assegai,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ekwensu's Ferocity,Ekwensu's Ferocity,Ekwensu's Ferocity,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ekwensu's Iklwa,Ekwensu's Iklwa,Ekwensu's Iklwa,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ekwensu's Iron,Ekwensu's Iron,Ekwensu's Iron,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ekwensu's Lightning,Ekwensu's Lightning,Ekwensu's Lightning,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ekwensu's Olari,Ekwensu's Olari,Ekwensu's Olari,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ekwensu's Roar,Ekwensu's Roar,Ekwensu's Roar,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ekwensu's Storm,Ekwensu's Storm,Ekwensu's Storm,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ekwensu's Thunder,Ekwensu's Thunder,Ekwensu's Thunder,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ekwensu's Wind,Ekwensu's Wind,Ekwensu's Wind,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Engai Narok's Assegai,Engai Narok's Assegai,Engai Narok's Assegai,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Engai Narok's Ferocity,Engai Narok's Ferocity,Engai Narok's Ferocity,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Engai Narok's Iklwa,Engai Narok's Iklwa,Engai Narok's Iklwa,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Engai Narok's Iron,Engai Narok's Iron,Engai Narok's Iron,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Engai Narok's Lightning,Engai Narok's Lightning,Engai Narok's Lightning,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Engai Narok's Olari,Engai Narok's Olari,Engai Narok's Olari,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Engai Narok's Roar,Engai Narok's Roar,Engai Narok's Roar,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Engai Narok's Storm,Engai Narok's Storm,Engai Narok's Storm,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Engai Narok's Thunder,Engai Narok's Thunder,Engai Narok's Thunder,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Engai Narok's Wind,Engai Narok's Wind,Engai Narok's Wind,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Enkai's Assegai,Enkai's Assegai,Enkai's Assegai,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Enkai's Ferocity,Enkai's Ferocity,Enkai's Ferocity,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Enkai's Iklwa,Enkai's Iklwa,Enkai's Iklwa,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Enkai's Iron,Enkai's Iron,Enkai's Iron,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Enkai's Lightning,Enkai's Lightning,Enkai's Lightning,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Enkai's Olari,Enkai's Olari,Enkai's Olari,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Enkai's Roar,Enkai's Roar,Enkai's Roar,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Enkai's Storm,Enkai's Storm,Enkai's Storm,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Enkai's Thunder,Enkai's Thunder,Enkai's Thunder,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Enkai's Wind,Enkai's Wind,Enkai's Wind,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Enkutatash of Achaman,Enkutatash of Achaman,Enkutatash of Achaman,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Enkutatash of Aganju,Enkutatash of Aganju,Enkutatash of Aganju,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Enkutatash of Agurzil,Enkutatash of Agurzil,Enkutatash of Agurzil,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Enkutatash of Aje,Enkutatash of Aje,Enkutatash of Aje,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Enkutatash of Alekwu,Enkutatash of Alekwu,Enkutatash of Alekwu,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Enkutatash of Ayangalu,Enkutatash of Ayangalu,Enkutatash of Ayangalu,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Enkutatash of Boryet,Enkutatash of Boryet,Enkutatash of Boryet,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Enkutatash of Chamalongo,Enkutatash of Chamalongo,Enkutatash of Chamalongo,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Enkutatash of Ekwensu,Enkutatash of Ekwensu,Enkutatash of Ekwensu,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Enkutatash of Engai Narok,Enkutatash of Engai Narok,Enkutatash of Engai Narok,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Enkutatash of Enkai,Enkutatash of Enkai,Enkutatash of Enkai,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Enkutatash of Eshu,Enkutatash of Eshu,Enkutatash of Eshu,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Enkutatash of Ilmoran,Enkutatash of Ilmoran,Enkutatash of Ilmoran,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Enkutatash of Indlovukazi,Enkutatash of Indlovukazi,Enkutatash of Indlovukazi,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Enkutatash of Kalunga,Enkutatash of Kalunga,Enkutatash of Kalunga,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Enkutatash of Kibuka,Enkutatash of Kibuka,Enkutatash of Kibuka,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Enkutatash of Kokou,Enkutatash of Kokou,Enkutatash of Kokou,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Enkutatash of Luket,Enkutatash of Luket,Enkutatash of Luket,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Enkutatash of Mpobe,Enkutatash of Mpobe,Enkutatash of Mpobe,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Enkutatash of Nandi,Enkutatash of Nandi,Enkutatash of Nandi,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Enkutatash of Nomkhubulwane,Enkutatash of Nomkhubulwane,Enkutatash of Nomkhubulwane,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Enkutatash of Oba,Enkutatash of Oba,Enkutatash of Oba,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Enkutatash of Oba ,Enkutatash of Oba ,Enkutatash of Oba ,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Enkutatash of Obatala,Enkutatash of Obatala,Enkutatash of Obatala,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Enkutatash of Oduduwa,Enkutatash of Oduduwa,Enkutatash of Oduduwa,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Enkutatash of Ogou Feray,Enkutatash of Ogou Feray,Enkutatash of Ogou Feray,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Enkutatash of Ogum,Enkutatash of Ogum,Enkutatash of Ogum,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Enkutatash of Olmurunya,Enkutatash of Olmurunya,Enkutatash of Olmurunya,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Enkutatash of Olokun,Enkutatash of Olokun,Enkutatash of Olokun,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Enkutatash of Oltaraju,Enkutatash of Oltaraju,Enkutatash of Oltaraju,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Enkutatash of Orisha,Enkutatash of Orisha,Enkutatash of Orisha,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Enkutatash of Osanyin,Enkutatash of Osanyin,Enkutatash of Osanyin,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Enkutatash of Oshosi,Enkutatash of Oshosi,Enkutatash of Oshosi,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Enkutatash of Oshun,Enkutatash of Oshun,Enkutatash of Oshun,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Enkutatash of Sango,Enkutatash of Sango,Enkutatash of Sango,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Enkutatash of Ta Kora,Enkutatash of Ta Kora,Enkutatash of Ta Kora,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Enkutatash of Uthlanga,Enkutatash of Uthlanga,Enkutatash of Uthlanga,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Enkutatash of Xango,Enkutatash of Xango,Enkutatash of Xango,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Enkutatash of Yemoja,Enkutatash of Yemoja,Enkutatash of Yemoja,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Enkutatash of Yewa,Enkutatash of Yewa,Enkutatash of Yewa,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Eshu's Assegai,Eshu's Assegai,Eshu's Assegai,,,,,,,,,,,,,,,,,,,,,,
